id,text
16144,He hadn't given the maze a single thought since he'd left it with Krum the previous night.
16129,"When the bell finally rang, they hurried out into the corridors toward the Dark Arts classroom and found Professor Moody leaving it."
16100,"The many perches were half-empty; every now and then, another owl would swoop in through one of the windows, returning from its night's hunting with a mouse in its beak."
16085,I dunno when I seen Dumbledore more worried than he's bin lately.
16047,"He keeps talking like he thinks Percy Weasley's there, and then he changes, and says he needs to see you. ..."
15979,"However, he nodded politely like the other champions."
15968,"Harry and Cedric made their way toward them, climbing over the hedges."
15952,"No, I haven't actually seen him, but I think I can be trusted to know my own superior's handwriting."
15915,Harry had to think for a moment before he realized what Ron was talking about.
15898,It was easily the most fun they had ever had in Care of Magical Creatures.
15876,"Hermione said, taking the letter from the gray owl, opening it, and starting to read."
15860,"The house-elves crowded around Harry, Ron, and Hermione and began shunting them out of the kitchen, many little hands pushing in the smalls of their backs."
15814,What was he doing at the World Cup that was so important he didn't turn up in the Top Box?
15811,"Crouch, though . . . he's a different matter ... is he really ill?"
15805,"Sirius stared at the cave wall, then made a grimace of frustration."
15771,Sirius let out a laugh that was much more like a bark.
15764,"He had his supporters, mind you - plenty of people thought he was going about things the right way, and there were a lot of witches and wizards clamoring for him to take over as Minister of Magic."
15749,"He suddenly looked as menacing as he had the night when Harry first met him, the night when Harry still believed Sirius to be a murderer."
15729,Ron nudged Harry and passed him the Daily Prophets.
15720,Sirius was wearing ragged gray robes; the same ones he had been wearing when he had left Azkaban.
15702,"Then, at half past one, they made their way up the High Street, past Dervish and Banges, and out toward the edge of the village."
15666,"In truth, he hadn't stolen either of these things from Snape."
15618,"Hermione, Harry, and Ron headed for a table at the back of the dungeon as usual."
15605,Sirius's letter was almost as short as the previous one.
15584,"If Cedric had been outside the time limit, he most certainly had been."
15580,"Merchieftainess Murcus has told us exactly what happened at the bottom of the lake, and we have therefore decided to award marks out of fifty for each of the champions, as follows. . . ."
15512,"Feeling enormously relieved, Harry watched Cedric pull a knife out of his pocket and cut Cho free."
15501,"Harry yelled, gesturing toward Hermione, an enormous silver bubble emerging soundlessly from his lips."
15482,"The ropes of weed tying the hostages to the statue were thick, slimy, and very strong."
15457,"Harry tried to shout - but once again, nothing came out of his mouth but a very large bubble."
15431,"His head had stopped spinning; he took another great gulp of water and felt it pass smoothly through his gills, sending oxygen back to his brain."
15368,"People kept wishing him luck for the next morning in cheery, confident voices like Hagrid s, all of them apparently convinced that he was about to pull off another stunning performance like the one he had managed in the first task."
15348,Why had he ever let his mind wander in class - what if a teacher had once mentioned how to breathe underwater?
15279,"They climbed to the top of the stairs together, Moody still examining the map as though it was a treasure the like of which he had never seen before."
15165,A single dot was flitting around a room in the bottom left-hand corner - Snapes office.
15151,She buried her face in her handkerchief and sniffed loudly.
15144,"Harry said, ""Well, does anything in there have a human voice?"
15127,"He stood up, sputtering, and saw the ghost of a very glum-looking girl sitting cross-legged on top of one of the taps."
15123,"Harry stretched out his arms, lifted the egg in his wet hands, and opened it."
14982,"Harry thought, that Bagman was here at the Three Broomsticks on a weekend when there was no Triwizard event, and therefore no judging to be done."
14944,"Harry was so angry that the Daily Prophet article shook in his hands as he turned to stare unseeingly at the unicorn, whose many magical properties Professor Grubbly-Plank was now enumerating in a loud voice, so that the boys could hear too."
14937,"Perhaps Harry Potter is unaware of the unpleasant truth about his large friend - but Albus Dumbledore surely has a duty to ensure that Harry Potter, along with his fellow students, is warned about the dangers of associating with part-giants."
14808,"Harry definitely didn't want to listen to this; he knew Hagrid would hate to be overheard in a situation like this (he certainly would have) - if it had been possible he would have put his fingers in his ears and hummed loudly, but that wasn't really an option."
14778,"Apparently Fred and George's plans had grown even more ambitious lately, if they were hoping to sell to the public."
14772,"The top table was now empty; Professor Dumbledore was dancing with Professor Sprout, Ludo Bagman with Professor McGonagall; Madame Maxime and Hagrid were cutting a wide path around the dance floor as they waltzed through the students, and Karkaroff was nowhere to be seen."
14714,"And we 'ave choirs of wood nymphs, 'oo serenade us as we eat."
14635,There was  just no getting around the fact that his robes looked more like a dress than anything else.
14608,"Harry yelled, scrambling away from the elf so fast he almost fell out of bed."
14579,Harry made a mental note never to accept so much as a crisp from Fred and George in future.
14397,"Dobby likes work, but he wants to wear clothes and he wants to be paid."
14358,He nudged Ron and pointed to the painting just behind Hermione.
14308,Each of them was now approaching six feet in length.
14243,"When it had come to it, when they had seen what he was facing, most of the school had been on his side as well as Cedric's. . . ."
14173,Bagman was shouting something. . . but Harry's ears were not working properly anymore. . . listening wasn't important....
14163,There were hundreds and hundreds of faces staring down at him from stands that had been magicked there since he'd last stood on this spot.
14131,"Mr. Diggory, you're first, just go out into the enclosure when you hear a whistle, all right?"
14087,"Just as long as you're concentrating really, really hard on it, it'll come."
14056,"Moody gave another harsh laugh, and his magical eye swiveled around so fast it made Harry feel queasy to watch it."
14037,"What appeared to be a mirror hung opposite Harry on the wall, but it was not reflecting the room."
14032,"When Lupin had lived here, you were more likely to come across a specimen of some fascinating new Dark creature he had procured for them to study in class."
13989,He stared hopelessly down the index of Basic Hexes for the Busy and Vexed.
13961,"Just -""  But Harry held up a hand to silence him, his heart suddenly pounding as though it would burst."
13902,She was in floods after that Daily Prophet article about him.
13879,"Four fully grown, enormous, vicious-looking dragons were rearing onto their hind legs inside an enclosure fenced with thick planks of wood, roaring and snorting - torrents of fire were shooting into the dark sky from their open, fanged mouths, fifty feet above the ground on their outstretched necks."
13828,The back of Hagrid's enormous shaggy head - he had mercifully abandoned his bunches -emerged over the crowd.
13821,"He'd have been really hooking forward to it, watching them do whatever it was...cheering on Cedric with everyone else, safe in a seat at the back of the stands..."
13669,"Even though he wasn't speaking, it was dashing across the parchment, and in its wake he could make out a fresh sentence:  An ugly scar, souvenier of a tragic past, disfigures the otherwise charming face of Harry Potter, whose eyes  -  ""Ignore the quill, Harry,"" said Rita Skeeter firmly."
13556,"Unlike the Gryffindors, however, they did not seem impressed."
13539,"He'll probably come bursting right into the castle if I tell him someone's entered me in the Triwizard Tournament -""  ""He'd want you to tell him,"" said Hermione sternly."
13472,"Yes, he'd thought about it. . . he'd fantasized about it..  . but it had been a joke, really, an idle sort of dream. . . he'd never really, seriously considered entering. ."
13459,"Very enthusiastic. . . a little overenthusiastic, if truth be told. . ."
13427,"Mr. Bagman,"" said Karkaroff, his voice unctuous once more, ""you are our -er - objective judges."
13400,"Gentlemen. . . lady,"" he added, approaching the fireside and addressing the other three."
13389,"Viktor Krum, Cedric Diggory, and Fleur Delacour were grouped around the fire."
13363,"There was a long pause, during which Dumbledore stared at the slip in his hands, and everyone in the room stared at Dumbledore."
13304,Them champions're going ter have their work cut out.
13284,Ron muttered to Harry as the veela-girl dropped her parchment into the Goblet of Fire.
13261,"Fred walked right up to the edge of the line and stood there, rocking on his toes like a diver preparing for a fifty-foot drop."
13239,He turned his head back to Harry and stared at him as though he couldn't believe his eyes.
13186,"He stared up at her, opened his mouth to reply, but nothing came out except a faint gurgling noise."
13125,"They stood, shivering slightly now, waiting for the Durmstrang party to arrive."
13046,"When they went down to breakfast on the morning of the thirtieth of October, they found that the Great Hall had been decorated overnight."
12984,"He wished he still had Quidditch to distract him; nothing worked so well on a troubled mind as a good, hard training session."
12924,Fred and George had been gone ten minutes or so when the portrait hole opened and Hermione climbed into the common room carrying a sheaf of parchment in one hand and a box whose contents rattled as she walked in the other.
12907,It was the sort of thing Professor Lupin would have done.
12889,Moody's blue eye quivered slightly in its socket as it surveyed Harry.
12885,"All four of them fell silent, watching him apprehensively, but when he spoke, it was in a much lower and gentler growl than they had yet heard."
12843,"Several people looked uneasily around at her, including Ron."
12835,"She was looking, not at the spider, but at Neville, and Harry, following her gaze, saw that Neville's hands were clenched upon the desk in front of him, his knuckles white, his eyes wide and horrified."
12815,The spider leapt from Moody's hand on a fine thread of silk and began to swing backward and forward as though on a trapeze.
12814,"Moody reached into the jar, caught one of the spiders, and held it in the palm of his hand so that they could all see it."
12737,"FURTHER MISTAKES AT THE MINISTRY OF MAGIC  It seems as though the Ministry of Magic's troubles are not yet at an end, writes Rita Skeeter, Special Correspondent."
12732,"Most unfortunately, Professor Trelawney heard him, and it was this, perhaps, that made her give them so much homework at the end of the class."
12675,"Indeed, they looked less like plants than thick, black, giant slugs, protruding vertically out of the soil."
12673,"Was it possible that something had happened to Hedwig, and that Sirius hadn't even got his letter?"
12672,"Trying to ignore the sinking feeling of disappointment in his stomach, Harry returned to his porridge."
12651,"A crackling fire warmed the circular common room, which was full of squashy armchairs and tables."
12648,"Harry and Ron seized him under the armpits and pulled him out, while a suit of armor at the top of the stairs creaked and clanked, laughing wheezily."
12637,Dumbledore sat down again and turned to talk to Mad-Eye Moody.
12612,Everyone else seemed too transfixed by Moody's bizarre appearance to do more than stare at him.
12549,Fred and George hissed Malcolm Baddock as he sat down.
12547,The table on the other side of the hall erupted with cheers; Harry could see Malfoy clapping as Baddock joined the Slytherins.
12519,"Next to it, and in the very center of the table, sat Professor Dumbledore, the headmaster, his sweeping silver hair and beard shining in the candlelight, his magnificent deep green robes embroidered with many stars and moons."
12461,I mean - they were very fashionable in about eighteen ninety. . .
12415,"Harry didn't like to tell Mrs. Weasley that Muggle taxi drivers rarely transported overexcited owls, and Pigwidgeon was making an earsplitting racket."
12407,"Within five minutes, he was back in the kitchen, his robes on the right way now, dragging a comb through his hair."
12294,"We caught the Robertses before they hit the ground, though."
12222,"Looking breathless and disorientated, he spun on the spot, goggling upward at the emerald-green skull."
12186,Hermione had seized the collar of his jacket and was tugging him backward.
12183,"Suddenly, the wood all around them erupted with screams."
12172,It sounded as though someone was staggering toward their clearing.
12161,He no longer looked buoyant and rosy-faced; there was no more spring in his step.
12118,The colored lanterns that had lit the path to the stadium had been extinguished.
12073,"Raucous singing was borne toward them on the night air as they retraced their steps along the lantern-lit path, and leprechauns kept shooting over their heads, cackling and waving their lanterns."
12068,But he grinned happily as Troy and Quigley lifted the Cup into the air and the crowd below thundered its approval.
12033,"Harry wanted someone to realize that Krum was injured; even though he was supporting Ireland, Krum was the most exciting player on the field."
12032,"He had become distracted, and Harry couldn't blame him; one of the veela had thrown a handful of fire and set his broom tail alight."
12019,Play now reached a level of ferocity beyond anything they had yet seen.
11991,"Charlie said reassuringly to Ginny, who was hanging over the side of the box, looking horror-struck."
11980,Harry knew enough about Quidditch to see that the Irish Chasers were superb.
11979,"Furious with himself, Harry spun his speed dial back to normal as play resumed."
11927,"Draco shot Harry, Ron, and Hermione one contemptuous look, then settled himself between his mother and father."
11886,"The tiny creature looked up and stretched its fingers, revealing enormous brown eyes and a nose the exact size and shape of a large tomato."
11875,"Everything was suffused with a mysterious golden light, which seemed to come from the stadium itself."
11752,"They made their way slowly through the rows, staring eagerly around."
11656,"For those who don't want to Apparate, or can't, we use Portkeys."
11655,I believe there's a handy wood they're using as the Apparition point.
11552,"And I tried to change it, but it was too late, he won't answer to anything else."
11515,"Before any of them could say anything else, there was a faint popping noise, and Mr."
11496,"Aunt Petunia hurled herself onto the ground beside Dudley, seized the end of his swollen  tongue, and attempted to wrench it out of his mouth; unsurprisingly, Dudley yelled and sputtered worse than ever, trying to fight her off."
11483,Harry helped George carry the trunk forward into the flames and turn it onto its end so that he could hold it better.
11423,"Next moment Dudley came flying into the hall, looking terrified."
11383,The imminent arrival at their house of an assortment of wizards was making the Dursleys uptight and irritable.
11305,"He had almost said ""Hogwarts Express,"" and that was a sure way to get his uncle's temper up."
11241,"When Aunt Petunia put a quarter of unsweetened grapefruit onto Dudley's plate with a tremulous ""There you are, Diddy darling,"" Dudley glowered at her."
11235,"Then he got to his feet, stretched, and opened his wardrobe once more."
11206,But their attitude had changed since they had found out that Harry had a dangerous murderer for a godfather - for Harry had conveniently forgotten to tell them that Sirius was innocent.
11201,The home Harry might have had if Wormtail had not escaped had been haunting him all summer.
11200,"Harry had helped him escape on the back of a hippogriff called Buckbeak, and since then, Sirius had been on the run."
11071,There were footsteps and then the door of the room was flung wide open.
11046,He was talking about it without any kind of remorse  -  with amusement.
11024,"How am I to survive without you, when I need feeding every few hours?"
11012,"They will be obsessed with security, lest the Muggles notice anything."
11007,"Brow furrowed, Frank inclined his good ear still closer to the door, listening very hard."
10947,"Riddle had been rich, snobbish, and rude, and their grown-up son, Tom, had been, if anything, worse."
10939,"Once a fine-looking manor, and easily the largest and grandest building for miles around, the Riddle House was now damp, derelict, and unoccupied."
10891,"He stood up for a better look and saw that it was a tiny owl, carrying a letter that was much too big for it."
10879,"I still can't believe you didn't tell us about it,"" said Ron grumpily."
10876,"As the Hogwarts Express pulled out of the station the next mornIng, Hermione gave Harry and Ron some surprising news."
10855,"Though the weather was perfect, though the atmosphere was so  cheerful, though he knew they had achieved the near impossible in helping Sirius to freedom, Harry had never approached the end of a school year in worse spirits."
10748,Harry was trying to hear what the voices were saying.
10719,"Down one staircase, then another, along a new ,corridor  -  then they heard a cackling ahead."
10692,Black placed a hand on either side of the window frame and heaved his head and shoulders out of it.
10666,"He was conjuring stretchers and lifting the limp forms of Harry, Hermione, and Black onto them."
10655,"Its hooves made no mark on the soft ground as it stared at Harry with its large, silver eyes."
10635,"On the opposite bank, the glimmers of silver were suddenly extinguished."
10479,"It was, without a doubt, the strangest sensation of his life, standing behind the tree, and watching himself in the pumpkin patch."
10444,She had to write all sorts of letters to the Ministry of Magic so I could have one.
10418,"But remember this, both of you: you must not be seen."
10321,A paralyzing terror filled Harry so that he couldn't move or speak.
10307,"They formed a solid wall around Harry and Hermione, and were getting closer...."
10294,The yelping seemed to be coming from the ground near the edge of the lake.
10238,Black's gaunt face broke into the first true smile Harry had seen upon it.
10215,Er  -  perhaps it will be best if we don't revive him until we're safety back in the castle.
10186,"Ron, going still paler with pain, wrenched his broken leg out of Pettigrew's reach."
10183,But Ron was staring at Pettigrew with the utmost revulsion.
10153,Pettigrew opened his mouth and closed it several times.
10141,"But you, Peter  -  I'll never understand why I didn't see you were the spy from the start."
10049,"I  - ""  What little color there was in Blacks face left it."
10040,It would have been impossible to say which face showed more hatred.
10003,"And that's how we came to write the Marauder's Map, and sign it with our nicknames."
9997,"Peter, as the smallest, could slip beneath the Willow's attacking branches and touch the knot that freezes it."
9995,They sneaked out of the castle every month under James's Invisibility Cloak.
9959,"Lupin said calmly, as though they were in class, and Hermione had simply spotted a problem in an experiment with grindylows."
9949,"Ron yelled, trying to fore the rat back into his front pocket, but Scabbers was fighting to hard; Ron swayed and overbalanced, and Harry caught him am pushed him back down to the bed."
9941,"Ron said again, holding Scabbers close to him, looking scared."
9920,"He was pointing at Black, who suddenly crossed to the four-poster bed and sank onto it, his face hidden in one shaking hand."
9881,"The door of the room burst open in a shower of red sparks and Harry wheeled around as Professor Lupin came hurtling into the room, his face bloodless, his wand raised and ready."
9852,"Hermione, gasping for breath, her lip bleeding, scrambled aside, snatching up her and Ron's wands."
9812,Hermione's grip on Harry's arm was so tight he was losing feeling in-his fingers.
9773,"Harry lunged forward, he seized a handful of the brute's hair, but it was dragging Ron away as easily as though he were a rag doll  -   Then, out of nowhere, something hit Harry so hard across the face he was knocked off his feet again."
9754,"By the time they reached open ground, darkness was settling like a spell around them."
9684,"They went down to dinner with everybody else, but did not return to Gryffindor Tower afterward."
9616,"All around them, people were talking excitedly as they ate their lunch, happily anticipating the end of the exams that afternoon, but Harry, Ron, and Hermione, lost in worry about Hagrid and Buckbeak, didn't join in."
9614,"Ron opened his mouth to say something, but Hermione nudged him hard in the ribs and jerked her head toward the entrance hall."
9594,"Their second to last exam, on Thursday morning, was Defense Against the Dark Arts."
9546,"Harry put on a huge burst of speed; the wind was roaring in his ears; he stretched out his hand, but suddenly, the Firebolt was slowing down  -   Horrified, he looked around."
9500,"In what seemed like no time at all, Wood was saying, ""Okay, it's time, let's go  - ""  They walked out onto the field to a tidal wave of noise."
9494,"Wood spent the whole of breakfast urging his team to eat, while touching nothing himself Then he hurried them off to the field before anyone else had finished, so they could get an idea of the conditions."
9459,"First he dreamed that he had overslept, and that Wood was yelling, ""Where were you?"
9452,All usual pursuits were abandoned in the Gryffindor common room the night before the match.
9441,"Malfoy was still smarting ,bout the mud-throwing incident in Hogsmeade and was even more furious that Harry had somehow wormed his way out of punishment."
9412,"One hopes, however, that one might have mistaken the Signs...."
9355,She had slapped Malfoy across the face with all the strength she could muster.
9352,I'm jus' gonna make sure the rest o' Beaky's time is the happiest he's ever had.
9189,Malfoy looked up at the crumbling house behind Ron.
9130,Hagrid poured them tea and offered them a plate of Bath buns but they knew better than to accept; they had had too much experience with Hagrid's cooking.
9121,WAIT FOR ME IN THE ENTRANCE HALL; YOU'RE NOT ALLOWED OUT ON YOUR OWN.
9043,"Fred and George Weasley disappeared for a couple of hours and returned with armfuls of bottles of butterbeer, pumpkin fizz, and several bags full of Honeydukes sweets."
9034,"Harry turned around to see Professor Lupin, who looked both shaken and pleased."
8946,"If the Nimbus series has a fault, it's a slight list to the tail end  -  you often find they develop a drag after a few years."
8943,"In a last-ditch attempt to cheer Ron up, Harry persuaded him to come along to the Gryffindor team's final practice before the Ravenclaw match, so that he could have a ride on the Firebolt after they'd finished."
8930,"Hermione was leaning away from Ron, looking utterly bewildered."
8865,"Even so, he was showing the strain nearly as much as Hermione, whose immense workload finally seemed to be getting to her."
8864,"This meant that with Lupin's anti-dementor classes, which in themselves were more draining than six Quidditch practices, Harry had just one night a week to do all his homework."
8808,"Professor Lupin continued, ""The Patronus is a kind of positive force, a projection of the very things that the dementor feeds upon  -  hope, happiness, the desire to survive  -  but it cannot feel despair, as real humans can, so the dementors can't hurt it."
8770,"He positively fled when I offered to crystal gaze for him  - ""  ""Imagine that,"" said Professor McGonagall dryly."
8700,"Then he said quietly, ""Thought o' jus' letting Buckbeak go... tryin' ter make him fly away... but how d'yeh explain ter a hippogriff it's gotta go inter hidin'?"
8665,Harry spotted an official-looking letter lying open on the table.
8651,Further discussion of Sirius Black plainly wasn't what Ron had had in mind.
8483,Fred and George reckon Filch already knows about four of them.
8464,Harry climbed out of the trapdoor and replaced it  -  it blended so perfectly with the dusty floor that it was impossible to tell it was there.
8462,"Very slowly, he pushed the trapdoor open and peered over the edge."
8460,"Harry stood there, massaging the top of his head, listening."
8457,"A hundred steps, two hundred steps, he lost count as he climbed, watching his feet...."
8391,"Both Ron and Hermione had decided to remain at Hogwarts, and though Ron said it was because he couldn't stand two weeks with Percy, and Hermione insisted she needed to use the library, Harry wasn't fooled; they were doing it to keep him company, and he was very grateful."
8337,No one else heard echoes in their head of their dying parents.
8327,"Hagrid sent him a bunch of earwiggy flowers that looked like yellow cabbages, and Ginny Weasley, blushing furiously, turned up with a get-well card she had made herself, which sang shrilly unless Harry kept it shut under his bowl of fruit."
8223,Harry knew better than to think the match would be canceled; Quidditch matches weren't called off for trifles like thunderstorms.
8222,The noise of the storm was even louder in the common roorn.
8172,"There had been strong winds and heavy rain all day, and as Wood spoke, they heard a distant rumble of thunder."
7959,Only Draco Malfoy and his gang of Slytherins had anything bad to say about Professor Lupin.
7930,"Snape was bearing down upon him, reaching inside his robes."
7929,"Neville backed away, his wand up, mouthing wordlessly."
7858,"He was as shabby as ever but looked healthier than he had on the train, as though he had had a few square meals."
7691,Harry was pleased to get out of the castle after lunch.
7676,"She went on, more calmly, ""Divination is one of the most imprecise branches of magic."
7624,"A very tense silence followed this pronouncement, but Professor Trelawney seemed unaware of it."
7587,"But the sword was too long for him; a particularly wild swing made him overbalance, and he landed facedown in the grass."
7532,"It was a sea of pointed black hats; each of the long House tables was lined with students, their faces glimmering by the light of thousands of candles, which were floating over the tables in midair."
7475,"Harry felt very sick; when he put up his hand to push his glasses back on, he felt cold sweat on his face."
7473,He seemed to have slid out of his seat onto the floor.
7453,But the door slid slowly open before Lupin could reach it.
7437,"As the noise of the pistons fell away, the wind and rain sounded louder than ever against the windows."
7321,One by one they made their way upstairs to their rooms to check their things for the next day.
7288,"Like nearly everything Ron owned, Scabbers the rat was secondhand (he had once belonged to Ron's brother Percy) and a bit battered."
7252,"He tramped up the stairs to his room, went inside, and tipped his books onto his bed."
7239,"As Harry entered Flourish and Blotts, the manager came hurrying toward him."
7179,"I suggest you take a room here at the Leaky Cauldron and  ""Hang on,"" blurted Harry."
7137,"The Knight Bus rolled through the darkness, scattering bushes and wastebaskets, telephone booths and trees, and Harry lay, restless and miserable, on his feather bed."
7072,Harry snatched up his wand again and scrambled to his feet.
7057,"He bent over his trunk again, but almost immediately stood up once more, his hand clenched on his wand."
7045,"Harry was sure that, criminal or not, Ron and Hermione would want to help him now, but they were both abroad, and with Hedwig gone, he had no means of contacting them."
7029,"He sprinted upstairs and threw himself under the bed, wrenching up the loose floorboard, and grabbed the pillowcase full of his books and birthday presents."
6977,Don't rise  Aunt Marge reached for her glass of wine.
6952,"Uncle Vernon now came in, smiling jovially as he shut the door."
6946,"She was very like Uncle Vernon: large, beefy, and purple- faced, she even had a mustache, though not as bushy as his."
6902,"She didn't often stay at Privet Drive, because she couldn't bear to leave her precious dogs, but each of her visits stood out horribly vividly in Harry's mind."
6896,"She was the nosiest woman in the world and spent most of her life spying on the boring, law-abiding neighbors."
6874,Please give the enclosed permission form to your parent or guardian to sign.
6842,Harry happened to be a very good Quidditch player; he had been the youngest person in a century to be picked for one of the Hogwarts House teams.
6801,Harry remembered only too well the occasion when Ron's old wand had snapped.
6796,Bill's taken us around all the tombs and you wouldn't believe the curses those old Egyptian wizards put on them.
6776,"One of them, the large snowy female, was his own Hedwig."
6745,Yet another unusual thing about Harry was how little he looked forward to his birthdays.
6736,"The silence in the dark house was broken only by the distant, grunting snores of his enormous cousin, Dudley."
6717,"Harry was particularly keen to avoid trouble with his aunt and uncle at the moment, as they were already in an especially bad mood with him, all because he'd received a telephone call from a fellow wizard one week into the school vacation."
6705,"The Dursley family of number four, Privet Drive, was the reason that Harry never enjoyed his summer holidays."
6610,"And I must draft an advertisement for the Daily Prophet, too,"" he added thoughtfully."
6577,Surely - surely - they weren't about to be punished?
6570,"I th-thought someone had just left it in there and forgotten about it  - ""  ""Miss Weasley should go up to the hospital wing right away,"" Dumbledore interrupted in a firm voice."
6565,"He disappeared after leaving the school ... traveled far and wide ... sank so deeply into the Dark Arts, consorted with the very worst of our kind, underwent so many dangerous, magical transformations, that when he resurfaced as Lord Voldemort, he was barely recognizable."
6543,"She leapt to her feet, closely followed by Mr. Weasley, and both of them flung themselves on their daughter."
6452,"Stars winking in front of his eyes, he grabbed the top of the hat to pull it off and felt something long and hard beneath it."
6431,"He fell hard onto the stone and tasted blood the serpent was barely feet from him, he could hear it coming  There was a loud, explosive spitting sound right above him, and then something heavy hit Harry so hard that he was smashed into the wall."
6425,And something was stirring inside the statue's mouth.
6340,"Well, you can imagine how it looked to old Armando Dippet."
6239,"Lockhart got to his feet - then he dived at Ron, knocking him to the ground."
6179,"They marched Lockhart out of his office and down the nearest stairs, along the dark corridor where the messages shone on the wall, to the door of Moaning Myrtle's bathroom."
6167,"If there's one thing I pride myself on, it's my Memory Charms."
6159,"No one wants to read about some ugly old Armenian warlock, even if he did save a village from werewolves."
6071,"Spiders flee before the Basilisk, for it is their mortal enemy, and the Basilisk flees only from the crowing of the rooster, which is fatal to it."
6021,"Tonight, we will be able to revive those people who have been Petrified."
6013,It had never occurred to Harry that there would be exams with the castle in this state.
5940,"Click, click, click went the pincers of the spiders all around the hollow."
5920,"Behind him, he could hear another of the creatures, no doubt carrying Ron."
5863,"The sight seemed to stiffen his resolve, and he nodded."
5829,Someone who won't want the Chamber of Secrets closed.
5804,It was Harry's turn for an elbow in the ribs; he'd let out an audible gasp.
5796,"Ministry's got to do something - the school governors have been in touch -""  ""Yet again, Cornelius, I tell you that taking Hagrid away will not help in the slightest,"" said Dumbledore."
5786,"He entered, looking deadly serious, and was followed by a second, very odd-looking man."
5734,Then she lowered the megaphone and beckoned Harry over to her.
5711,Harry started to pick up all his things and throw them into his trunk.
5643,"He sighed heavily, bade Riddle good night, and strode off."
5629,"As a matter of fact, the Ministry of Magic is even now talking about closing the school."
5612,"Thinking that the wizard might be deaf, Harry raised his voice."
5592,A story was given out that thegirl had died in a freak accident.
5554,"Losing his head, Harry tried to make a run for it, but the dwarf seized him around the knees and brought him crashing to the floor."
5505,"The fact was that even though he knew the diary was blank, he kept absentmindedly picking it up and turning the pages, as though it were a story he wanted to finish."
5381,"She walked away, looking suspiciously back at them."
5340,"They heard the scrape of the lock and Hermione emerged, shiny- faced and looking anxious."
5331,"Grinning stupidly, they stuffed the cakes whole into their large mouths."
5306,"She nibbled his ear in an affectionate sort of way, which was a far better present than the one that she had brought him, which turned out to be from the Dursleys."
5274,"Harry looked down in time to see a tiny, wrinkled, newborn bird poke its head out of the ashes."
5247,"The walls were covered with portraits of old headmasters and headmistresses, all of whom were snoozing gently in their frames."
5202,"Harry stamped up the stairs and turned along another corridor, which was particularly dark; the torches had been extinguished by a strong, icy draft that was blowing through a loose windowpane."
5201,"He walked off, his mind still full of what Ernie had said about him."
5200,"Yeh look all hot an' bothered -""  Harry couldn't bring himself to repeat what Ernie and the rest of the Hufflepuffs had been saying about him."
5135,He was also dimly aware of an ominous muttering all around the walls.
5091,"There was a dazzling flash of scarlet light and Lockhart was blasted off his feet: He flew backward off the stage, smashed into the wall, and slid down it to sprawl on the floor."
5082,"The long dining tables had vanished and a golden stage had appeared along one wall, lit by thousands of candles floating overhead."
5067,"Goyle's potion exploded, showering the whole class."
5040,The air was suddenly thick with rumor and suspicion.
4939,A strange and unpleasant sensation started at Harry's shoulder and spread all the way down to his fingertips.
4797,"As they were shunted along in the throng, Colin Creevy went past."
4639,"She had the glummest face Harry had ever seen, half-hidden behind lank hair and thick, pearly spectacles."
4619,They turned a corner and saw Nearly Headless Nick standing at a doorway hung with black velvet drapes.
4617,"As Harry shivered and drew his robes tightly around him, he heard what sounded like a thousand fingernails scraping an enormous blackboard."
4585,"Fascinated, Harry thumbed through the rest of the envelope's contents."
4577,"With a quick glance at the door to check that Filch wasn't on his way back, Harry picked up the envelope and read: kwikspell A Correspondence Course in Beginners' Magic."
4558,"So Harry waved a gloomy good-bye to Nearly Headless Nick and followed Filch back downstairs, doubling the number of muddy footprints on the floor."
4395,"Her fellow Chasers, Katie  *107*  Bell and Angelina Johnson, were yawning side by side opposite them."
4303,"Looking up, he saw the very small, mousy-haired boy he'd seen trying on the Sorting Hat last night staring at Harry as though transfixed."
4178,"When they had eaten as many sandwiches as they could (the plate kept refilling itself) they rose and left the office, treading the familiar path to Gryffindor Tower."
4134,"He began to read aloud: ""Two Muggles in London, convinced they saw an old car flying over the Post Office tower ... at noon in Norfolk, Mrs. Hetty Bayliss, while hanging out her washing ..."
4119,Professor Severus Snape was Harry's least favorite teacher.
4057,"London was soon far behind them, replaced by neat green fields that gave way in turn to wide, purplish moors, a great city alive with cars like multicolored ants, villages with tiny toy churches."
3975,"When he finally let go of Harry's hand, Harry could hardly feel his fingers."
3898,"Draco paused to examine a long coil of hangman's rope and to read, smirking, the card propped on a magnificent necklace of opals, Caution: Do Not Touch."
3791,"Soon, the crowd of gnomes in the field started walking away in a straggling line, their little shoulders hunched."
3781,"The garden was large, and in Harry's eyes, exactlY what a garden should be."
3759,"Cargone - could have crashed - out of my  mind with worry - did you care? - never, as long as I've lived - you wait until your father gets home, we never had trouble like this from Bill or Charlie or Percy -""  ""Perfect Percy,"" muttered Fred."
3718,"Uncle Vernon, Aunt Petunia, and Dudley were all hanging, dumbstruck, out of Harry's window."
3712,"Harry tore back across the room as the landing light clicked on - he snatched up Hedwig's cage, dashed to the window, and passed it out to Ron."
3674,"The soup was stone-cold, but he drank half of it in one gulp."
3665,"Otherwise, he was locked in his room around the clock."
3643,"There were screams from the dining room and Uncle Vernon  burst into the kitchen to find Harry, rigid with shock, covered from head to foot in Aunt Petunias pudding."
